Concept nr.	Concept	Set	Standard Transcription	List ID	Code	Comment	Stem	Confirmed	Source	Mediator	Add	cognate
115	the saw	115 - 10	дурахал	10	D_Agul	NA	10	NA	NA	NA	NA	NA
115	the saw	115 - 10	дурхин	24	D_Tabasaran	NA	10	NA	NA	NA	NA	NA
115	the saw	115 - 14	пила	22	E_Russian	NA	14	NA	NA	NA	NA	NA
115	the saw	115 - 15	херх	151	E_Chechen	NA	15	NA	NA	NA	NA	NA
115	the saw	115 - 16	хилих	18	D_Hinuq	NA	16	NA	NA	NA	NA	NA
115	the saw	115 - 16	ХИРИХ	25	D_Tsez	NA	16	NA	NA	NA	NA	NA
115	the saw	115 - 16	ХИРИХ	83	Kidero1	NA	16	NA	NA	NA	NA	NA
115	the saw	115 - 16	ХИРИХ	84	Kidero2	NA	16	NA	NA	NA	NA	NA
115	the saw	115 - 16	ХИРИХ	85	Kidero3	NA	16	NA	NA	NA	NA	NA
115	the saw	115 - 19	хъухъадир	9	D_Botlikh	NA	19	NA	NA	NA	NA	yes
115	the saw	115 - 19	хъухъадир	16	D_Gagatli	NA	19	NA	NA	NA	NA	yes
115	the saw	115 - 19	хъухъадир	137	Zilo1	NA	19	NA	NA	NA	NA	yes
115	the saw	115 - 19	хъухъадир	138	Zilo2	NA	19	NA	NA	NA	NA	yes
115	the saw	115 - 19	хъухъадиро	150	E_Avar	NA	19	NA	NA	NA	NA	NA
115	the saw	115 - 19	хъухъадир	156	Kvankhidatli1	NA	19	NA	NA	NA	NA	yes
115	the saw	115 - 20	хъихъвáниб	146	D_Bagvalal	NA	20	NA	NA	NA	NA	NA
116	the scar	116 - 1	анжи	9	D_Botlikh	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	аНже	19	D_Karata	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	аНже	53	Karata1	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	аНже	55	Karata3	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	аНже	56	Karata4	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	äᵑž	141	D_Bezhta2	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	ащ	142	Tlibisho1	CONFIRMED	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	ащ	142	Tlibisho1	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	ащ	143	Tlibisho2	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	ащ	144	Tlibisho3	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	ащ	145	Tlibisho4	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	ащ	146	D_Bagvalal	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	аНже	154	Anchikh1	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	аНже	155	Anchikh2	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	äᵑž	161	Bezhta2	также метка	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	аНже	157	Tukita2	г1анжи - метка, рогъун - рана	1	NA	NA	NA	NA	yes
116	the scar	116 - 1	аНже	160	Tukita5	NA	1	NA	NA	NA	NA	yes
116	the scar	116 - 3	çapıq	13	E_Azerbaijani	NA	3	NA	NA	NA	NA	NA
116	the scar	116 - 3	çapıq	101	Qax2	NA	3	NA	NA	NA	NA	NA
116	the scar	116 - 3	çapıq	102	Qax3	NA	3	NA	NA	NA	NA	NA
116	the scar	116 - 3	çapıq	106	Qax7	NA	3	NA	NA	NA	NA	NA
116	the scar	116 - 3	çapıq	108	Qax9	NA	3	NA	NA	NA	NA	NA
116	the scar	116 - 7	ɬːʷiri	140	D_Archi	NA	7	NA	NA	NA	NA	NA
116	the scar	116 - 8	"نَدَب
"	149	E_Arabic	nadab	8	NA	NA	NA	NA	NA
116	the scar	116 - 9	naiarevi	148	E_Georgian	NA	9	NA	NA	NA	NA	NA
116	the scar	116 - 10	шрам	22	E_Russian	NA	10	NA	NA	NA	NA	NA
116	the scar	116 - 11	yara	13	E_Azerbaijani	рана	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	яра	23	D_Rutul	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	yara	26	Darvag1	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	yara	27	Darvag2	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	yara	28	Darvag3	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	yara	29	Darvag4	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	yara	29	Darvag4	"CONFIRMED в значении ""рана"""	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	yara	31	Darvag5	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	yara	32	Darvag6	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	yara	52	Ilisu1	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	iara	96	Meshabash1	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	yara	106	Qax7	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	yara	108	Qax9	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	yara	133	Yersi1	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	yara	134	Yersi2	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	yara	135	Yersi3	CONFIRMED	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	iara	148	E_Georgian	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 11	яра	152	E_Kumyk	NA	11	NA	NA	NA	NA	NA
116	the scar	116 - 12	jā-ye zaxm	153	E_Persian	NA	12	NA	NA	NA	NA	NA
116	the scar	116 - 14	гIуж	150	E_Avar	отметина	14	NA	NA	NA	NA	NA
116	the scar	116 - 19	damğa	13	E_Azerbaijani	клеймо	19	NA	NA	NA	NA	NA
116	the scar	116 - 19	damğa	133	Yersi1	NA	19	NA	NA	NA	NA	NA
116	the scar	116 - 19	дамгъа	152	E_Kumyk	NA	19	NA	NA	NA	NA	NA
116	the scar	116 - 21	зийнин миж	24	D_Tabasaran	NA	21	NA	NA	NA	NA	NA
116	the scar	116 - 23	лышан	23	D_Rutul	NA	23	NA	NA	NA	NA	NA
116	the scar	116 - 23	лишан	24	D_Tabasaran	NA	23	NA	NA	NA	NA	NA
116	the scar	116 - 23	лышан	48	Ikhrek1	NA	23	NA	NA	NA	NA	NA
116	the scar	116 - 23	лышан	49	Ikhrek2	NA	23	NA	NA	NA	NA	NA
116	the scar	116 - 23	лышан	50	Ikhrek3	NA	23	NA	NA	NA	NA	NA
116	the scar	116 - 23	лышан	81	Kiche1	NA	23	NA	NA	NA	NA	NA
116	the scar	116 - 23	лышан	112	Rutul1	NA	23	NA	NA	NA	NA	NA
116	the scar	116 - 23	лышан	173	Kina5	NA	23	NA	NA	NA	NA	NA
116	the scar	116 - 23	лышан	175	Kina2a	NA	23	NA	NA	NA	NA	NA
116	the scar	116 - 23	лышан	176	Kina1a	NA	23	NA	NA	NA	NA	NA
116	the scar	116 - 23	лышан	170	Khnov2	то, что остается после пореза	23	NA	NA	NA	NA	NA
116	the scar	116 - 23	лышан	171	Khnov3	NA	23	NA	NA	NA	NA	NA
116	the scar	116 - 25	йыхыIнь	23	D_Rutul	NA	25	NA	NA	NA	NA	NA
116	the scar	116 - 25	йыхыIнь	51	Ikhrek4	NA	25	NA	NA	NA	NA	NA
116	the scar	116 - 26	кьац1	21	D_Lezgian	NA	26	NA	NA	NA	NA	NA
116	the scar	116 - 28	мо	151	E_Chechen	NA	28	NA	NA	NA	NA	NA
116	the scar	116 - 30	рикъин	16	D_Gagatli	NA	30	NA	NA	NA	NA	yes
116	the scar	116 - 31	ругъун	150	E_Avar	NA	31	NA	NA	NA	NA	NA
116	the scar	116 - 33	т1амер	19	D_Karata	NA	33	NA	NA	NA	NA	yes
116	the scar	116 - 39	nats'iburi	148	E_Georgian	NA	39	NA	NA	NA	NA	NA
116	the scar	116 - 40	čāk	153	E_Persian	NA	40	NA	NA	NA	NA	NA
117	the school	117 - 2	dabestān	153	E_Persian	NA	2	NA	NA	NA	NA	NA
117	the school	117 - 2	dabestān	153	E_Persian	NA	2	NA	NA	NA	NA	NA
117	the school	117 - 4	sk'ola	1	Alibeglo1	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	sk'ola	1	Alibeglo1	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	iškola	8	Bezhta1	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкол	9	D_Botlikh	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкол	16	D_Gagatli	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ишкола	18	D_Hinuq	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкул	19	D_Karata	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	школа	21	D_Lezgian	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	школа	22	E_Russian	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	школа	24	D_Tabasaran	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ишкола	25	D_Tsez	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкул	53	Karata1	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкул	55	Karata3	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкул	56	Karata4	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ишкола	83	Kidero1	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ишкола	84	Kidero2	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ишкола	85	Kidero3	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	sk'ola	96	Meshabash1	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	sk'ola	103	Qax4	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	sk'ola	104	Qax5	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	sk'ola	105	Qax6	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкол	111	Rikvani1	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкул	126	Tukita1	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкол	137	Zilo1	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкол	138	Zilo2	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	učχol	140	D_Archi	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	iškola	141	D_Bezhta2	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ишкол	142	Tlibisho1	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ишкол	143	Tlibisho2	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ишкол	144	Tlibisho3	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ишкол	145	Tlibisho4	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ишкол	146	D_Bagvalal	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	sk'ola	148	E_Georgian	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	школа	150	E_Avar	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ишкол	151	E_Chechen	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	школа	152	E_Kumyk	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкул	154	Anchikh1	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкул	154	Anchikh1	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкул	155	Anchikh2	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	iškola	161	Bezhta2	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкол	156	Kvankhidatli1	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкол	156	Kvankhidatli1	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкул	157	Tukita2	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкул	158	Tukita3	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкул	159	Tukita4	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 4	ушкул	160	Tukita5	NA	4	NA	NA	NA	NA	NA
117	the school	117 - 5	مَدْرَسَة	149	E_Arabic	mad̊rasaẗ	5	NA	NA	NA	NA	NA
117	the school	117 - 5	madrese	153	E_Persian	NA	5	NA	NA	NA	NA	NA
117	the school	117 - 6	мактаб	10	D_Agul	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	13	E_Azerbaijani	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мактаб	18	D_Hinuq	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	23	D_Rutul	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мектеб	24	D_Tabasaran	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мактаб	25	D_Tsez	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	26	Darvag1	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	27	Darvag2	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	28	Darvag3	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	29	Darvag4	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	31	Darvag5	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	32	Darvag6	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	48	Ikhrek1	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	49	Ikhrek2	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	50	Ikhrek3	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	51	Ikhrek4	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	52	Ilisu1	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	81	Kiche1	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	82	Kiche2	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	101	Qax2	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	102	Qax3	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	106	Qax7	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	108	Qax9	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	112	Rutul1	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	133	Yersi1	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	134	Yersi2	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	məktəb	135	Yersi3	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мактаб	150	E_Avar	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мактап	152	E_Kumyk	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	maktab	153	E_Persian	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	172	Kina4	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	173	Kina5	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	174	Kina3a	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	175	Kina2a	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	176	Kina1a	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	169	Khnov1	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	170	Khnov2	NA	6	NA	NA	NA	NA	NA
117	the school	117 - 6	мехьтеб	171	Khnov3	NA	6	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 3	jatːərsi	140	D_Archi	NA	3	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 4	mak'rat'eli	1	Alibeglo1	NA	4	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 4	мокIортIи	18	D_Hinuq	NA	4	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 4	mak'rat'eli	148	E_Georgian	NA	4	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 5	مِقَصّ	149	E_Arabic	miqaṣ̃	5	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 5	meġrāz	153	E_Persian	NA	5	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	13	E_Azerbaijani	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	къайчи	21	D_Lezgian	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	кьыIчIидбыр	23	D_Rutul	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	26	Darvag1	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	27	Darvag2	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	28	Darvag3	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	29	Darvag4	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	31	Darvag5	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	32	Darvag6	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	кьыIчIидбыр	48	Ikhrek1	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	кьыIчIидбыр	49	Ikhrek2	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	кьыIчIидбыр	50	Ikhrek3	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	кьыIчIидбыр	51	Ikhrek4	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	52	Ilisu1	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	101	Qax2	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	102	Qax3	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	106	Qax7	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	108	Qax9	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	кьыIчIидбыр	112	Rutul1	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	133	Yersi1	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	134	Yersi2	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qayçı	135	Yersi3	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	къайчы	152	E_Kumyk	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	qeyči	153	E_Persian	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	кьыIчIидбыр	172	Kina4	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	кьыIчIидбыр	173	Kina5	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	кьыIчIидбыр	174	Kina3a	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	кьыIчIидбыр	175	Kina2a	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 7	кьыIчIидбыр	176	Kina1a	NA	7	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 8	yüč’dänä	8	Bezhta1	NA	8	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 8	yüč’dänä	141	D_Bezhta2	NA	8	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 11	исир	16	D_Gagatli	NA	11	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 11	исир	111	Rikvani1	NA	11	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 11	исир	137	Zilo1	NA	11	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 11	исир	138	Zilo2	NA	11	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	к1ванкьибу	9	D_Botlikh	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	к1ваНкьибди	19	D_Karata	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	к1ваНкьибди	53	Karata1	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	к1ваНкьибди	55	Karata3	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	к1ваНкьибди	56	Karata4	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	к1ваНкьибди	126	Tukita1	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	къвáНкьа	142	Tlibisho1	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	къвáНкьа	144	Tlibisho3	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	къвáНкьа	145	Tlibisho4	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	къвáНкьа	146	D_Bagvalal	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	к1ваНкьибди	154	Anchikh1	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	к1ваНкьибди	155	Anchikh2	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	к1ваНкьибди	157	Tukita2	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	к1ваНкьибди	158	Tukita3	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	к1ваНкьибди	159	Tukita4	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 12	к1ваНкьибди	160	Tukita5	NA	12	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 13	кIвекьмахх	150	E_Avar	NA	13	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 17	ножницы	22	E_Russian	NA	17	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 19	тукар	151	E_Chechen	NA	19	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 20	убрушв	24	D_Tabasaran	NA	20	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 21	хIуьттез	10	D_Agul	NA	21	NA	NA	NA	NA	NA
118	the scissors or shears	118 - 22	ХЪИIРИЧIХЪЕIРÉЧI	25	D_Tsez	NA	22	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 22	ХЪИIРИЧIХЪЕIРÉЧI	83	Kidero1	NA	22	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 22	ХЪИIРИЧIХЪЕIРÉЧI	84	Kidero2	NA	22	NA	NA	NA	NA	yes
118	the scissors or shears	118 - 22	ХЪИIРИЧIХЪЕIРÉЧI	85	Kidero3	NA	22	NA	NA	NA	NA	yes
119	the scythe	119 - 2	чалгъы	152	E_Kumyk	NA	2	NA	NA	NA	NA	NA
119	the scythe	119 - 3	dəryaz	13	E_Azerbaijani	NA	3	NA	NA	NA	NA	NA
119	the scythe	119 - 3	дергес	21	D_Lezgian	NA	3	NA	NA	NA	NA	NA
119	the scythe	119 - 3	дергес	24	D_Tabasaran	NA	3	NA	NA	NA	NA	NA
119	the scythe	119 - 3	dəryaz	52	Ilisu1	NA	3	NA	NA	NA	NA	NA
119	the scythe	119 - 3	дергес	66	Khlyut1	NA	3	NA	NA	NA	NA	NA
119	the scythe	119 - 3	дергес	67	Khlyut2	NA	3	NA	NA	NA	NA	NA
119	the scythe	119 - 3	дергес	69	Khlyut4	NA	3	NA	NA	NA	NA	NA
119	the scythe	119 - 3	дергес	70	Khlyut5	NA	3	NA	NA	NA	NA	NA
119	the scythe	119 - 3	dəryaz	106	Qax7	NA	3	NA	NA	NA	NA	NA
119	the scythe	119 - 3	дергес	165	Fiy1	NA	3	NA	NA	NA	NA	NA
119	the scythe	119 - 3	дергес	166	Fiy2	NA	3	NA	NA	NA	NA	NA
119	the scythe	119 - 3	дергес	167	Gdym1	NA	3	NA	NA	NA	NA	NA
119	the scythe	119 - 3	дергес	168	Gdym2	NA	3	NA	NA	NA	NA	NA
119	the scythe	119 - 7	مِنْجَل	149	E_Arabic	min̊jal	7	NA	NA	NA	NA	NA
119	the scythe	119 - 7	мангал	151	E_Chechen	NA	7	NA	NA	NA	NA	NA
119	the scythe	119 - 8	tseli	148	E_Georgian	NA	8	NA	NA	NA	NA	NA
119	the scythe	119 - 9	коса	22	E_Russian	NA	9	NA	NA	NA	NA	NA
119	the scythe	119 - 9	k'osa	148	E_Georgian	NA	9	NA	NA	NA	NA	NA
119	the scythe	119 - 11	нешу	18	D_Hinuq	NA	11	NA	NA	NA	NA	yes
119	the scythe	119 - 11	ничо	16	D_Gagatli	NA	11	NA	NA	NA	NA	yes
119	the scythe	119 - 11	ничо	137	Zilo1	NA	11	NA	NA	NA	NA	yes
119	the scythe	119 - 11	ничо	138	Zilo2	NA	11	NA	NA	NA	NA	yes
119	the scythe	119 - 13	халицен	18	D_Hinuq	NA	13	NA	NA	NA	NA	NA
119	the scythe	119 - 13	ххарицен	19	D_Karata	NA	13	NA	NA	NA	NA	NA
119	the scythe	119 - 13	ХЕРЦÉЛИ	25	D_Tsez	NA	13	NA	NA	NA	NA	NA
119	the scythe	119 - 13	ХЕРЦÉЛИ	83	Kidero1	NA	13	NA	NA	NA	NA	NA
119	the scythe	119 - 13	ХЕРЦÉЛИ	84	Kidero2	NA	13	NA	NA	NA	NA	NA
119	the scythe	119 - 13	ХЕРЦÉЛИ	85	Kidero3	NA	13	NA	NA	NA	NA	NA
119	the scythe	119 - 13	харицел	142	Tlibisho1	NA	13	NA	NA	NA	NA	yes
119	the scythe	119 - 13	харицел	143	Tlibisho2	NA	13	NA	NA	NA	NA	yes
119	the scythe	119 - 13	харицел	144	Tlibisho3	NA	13	NA	NA	NA	NA	yes
119	the scythe	119 - 13	харицел	145	Tlibisho4	NA	13	NA	NA	NA	NA	yes
119	the scythe	119 - 13	харицел	146	D_Bagvalal	NA	13	NA	NA	NA	NA	NA
119	the scythe	119 - 13	харицел	150	E_Avar	большая	13	NA	NA	NA	NA	NA
119	the scythe	119 - 13	ххарицен	154	Anchikh1	первое прилагательное значит большой по-каратински	13	NA	NA	NA	NA	NA
119	the scythe	119 - 13	ххарицен	155	Anchikh2	NA	13	NA	NA	NA	NA	NA
119	the scythe	119 - 19	хъашт1а	19	D_Karata	NA	19	NA	NA	NA	NA	yes
119	the scythe	119 - 19	хъашт1а	53	Karata1	NA	19	NA	NA	NA	NA	yes
119	the scythe	119 - 19	хъашт1а	55	Karata3	NA	19	NA	NA	NA	NA	yes
119	the scythe	119 - 19	хъашт1а	126	Tukita1	NA	19	NA	NA	NA	NA	yes
119	the scythe	119 - 19	хъашт1а	157	Tukita2	NA	19	NA	NA	NA	NA	yes
119	the scythe	119 - 19	хъашт1а	158	Tukita3	NA	19	NA	NA	NA	NA	yes
119	the scythe	119 - 19	хъашт1а	159	Tukita4	NA	19	NA	NA	NA	NA	yes
119	the scythe	119 - 19	хъашт1а	160	Tukita5	NA	19	NA	NA	NA	NA	yes
119	the scythe	119 - 20	чIиникI	10	D_Agul	NA	20	NA	NA	NA	NA	NA
119	the scythe	119 - 20	ч1а1на1к1	23	D_Rutul	NA	20	NA	NA	NA	NA	NA
119	the scythe	119 - 20	ч1а1на1к1	48	Ikhrek1	NA	20	NA	NA	NA	NA	NA
119	the scythe	119 - 20	ч1а1на1к1	49	Ikhrek2	NA	20	NA	NA	NA	NA	NA
119	the scythe	119 - 20	ч1а1на1к1	50	Ikhrek3	NA	20	NA	NA	NA	NA	NA
